startTime,endTime,latency
1708422969266,1708422969281,15
1708422969281,1708422969294,13
1708422969294,1708422969308,14
1708422969308,1708422969322,14
1708422969322,1708422969335,13
-,-,-
1708422970201,1708422970217,16
1708422970217,1708422970230,13
1708422970230,1708422970242,12
1708422970242,1708422970256,14
1708422970256,1708422970270,14
1708422970270,1708422970285,15
1708422970285,1708422970299,14
1708422970299,1708422970312,13
1708422970312,1708422970327,15
1708422970327,1708422970339,12
1708422970339,1708422970351,12
1708422970351,1708422970364,13
1708422970364,1708422970376,12
1708422970376,1708422970389,13
1708422970389,1708422970403,14
1708422970403,1708422970417,14
1708422970417,1708422970432,15
1708422970432,1708422970446,14
1708422970446,1708422970460,14
1708422970460,1708422970475,15
1708422970475,1708422970489,14
1708422970489,1708422970503,14
1708422970503,1708422970518,15
1708422970518,1708422970533,15
1708422970533,1708422970548,15
1708422970548,1708422970564,16
1708422970564,1708422970579,15
1708422970579,1708422970592,13
1708422970592,1708422970607,15
1708422970607,1708422970623,16
1708422970623,1708422970637,14
1708422970637,1708422970651,14
1708422970651,1708422970665,14
1708422970665,1708422970678,13
1708422970678,1708422970693,15
1708422970693,1708422970708,15
1708422970708,1708422970722,14
1708422970722,1708422970737,15
1708422970737,1708422970752,15
1708422970752,1708422970767,15
1708422970767,1708422970782,15
1708422970782,1708422970797,15
1708422970797,1708422970811,14
1708422970811,1708422970824,13
1708422970824,1708422970839,15
1708422970839,1708422970853,14
1708422970853,1708422970867,14
1708422970867,1708422970880,13
1708422970880,1708422970894,14
1708422970894,1708422970908,14
1708422970908,1708422970922,14
1708422970922,1708422970935,13
1708422970935,1708422970951,16
1708422970951,1708422970963,12
1708422970963,1708422970977,14
1708422970977,1708422970991,14
1708422970991,1708422971006,15
1708422971006,1708422971021,15
1708422971021,1708422971033,12
1708422971033,1708422971046,13
1708422971046,1708422971061,15
1708422971061,1708422971074,13
1708422971074,1708422971089,15
1708422971089,1708422971103,14
1708422971103,1708422971118,15
1708422971118,1708422971131,13
1708422971131,1708422971146,15
1708422971146,1708422971157,11
1708422971157,1708422971171,14
1708422971171,1708422971185,14
1708422971185,1708422971200,15
1708422971200,1708422971212,12
1708422971212,1708422971227,15
1708422971227,1708422971240,13
1708422971240,1708422971255,15
1708422971255,1708422971269,14
1708422971269,1708422971283,14
1708422971283,1708422971297,14
1708422971297,1708422971310,13
1708422971310,1708422971324,14
1708422971324,1708422971338,14
1708422971338,1708422971353,15
1708422971353,1708422971367,14
1708422971367,1708422971381,14
1708422971381,1708422971396,15
1708422971396,1708422971409,13
1708422971409,1708422971423,14
1708422971423,1708422971437,14
1708422971437,1708422971451,14
1708422971451,1708422971465,14
1708422971465,1708422971480,15
1708422971480,1708422971492,12
1708422971492,1708422971506,14
1708422971506,1708422971520,14
1708422971520,1708422971532,12
1708422971532,1708422971546,14
1708422971546,1708422971561,15
1708422971561,1708422971576,15
1708422971576,1708422971590,14
1708422971590,1708422971605,15
1708422971605,1708422971619,14
1708422971619,1708422971633,14
1708422971633,1708422971643,10
1708422971643,1708422971655,12
1708422971655,1708422971666,11
1708422971666,1708422971679,13
1708422971679,1708422971693,14
1708422971693,1708422971708,15
1708422971708,1708422971723,15
1708422971723,1708422971737,14
1708422971737,1708422971751,14
1708422971751,1708422971766,15
1708422971766,1708422971781,15
1708422971781,1708422971794,13
1708422971794,1708422971807,13
1708422971807,1708422971821,14
1708422971821,1708422971835,14
1708422971835,1708422971849,14
1708422971849,1708422971862,13
1708422971862,1708422971877,15
1708422971877,1708422971891,14
1708422971891,1708422971905,14
1708422971905,1708422971920,15
1708422971920,1708422971934,14
1708422971934,1708422971949,15
1708422971949,1708422971962,13
1708422971962,1708422971978,16
1708422971978,1708422971992,14
1708422971992,1708422972003,11
1708422972003,1708422972019,16
1708422972019,1708422972033,14
1708422972033,1708422972048,15
1708422972048,1708422972062,14
1708422972062,1708422972074,12
1708422972074,1708422972089,15
1708422972089,1708422972103,14
1708422972103,1708422972118,15
1708422972118,1708422972132,14
1708422972132,1708422972146,14
1708422972146,1708422972160,14
1708422972160,1708422972175,15
1708422972175,1708422972189,14
1708422972189,1708422972204,15
1708422972204,1708422972219,15
1708422972219,1708422972234,15
1708422972234,1708422972248,14
1708422972248,1708422972263,15
1708422972263,1708422972277,14
1708422972277,1708422972292,15
1708422972292,1708422972305,13
1708422972305,1708422972319,14
1708422972319,1708422972333,14
1708422972333,1708422972349,16
1708422972349,1708422972363,14
1708422972363,1708422972375,12
1708422972375,1708422972390,15
1708422972390,1708422972404,14
1708422972404,1708422972417,13
1708422972417,1708422972432,15
1708422972432,1708422972445,13
1708422972445,1708422972457,12
1708422972457,1708422972470,13
1708422972470,1708422972484,14
1708422972484,1708422972498,14
1708422972498,1708422972512,14
1708422972512,1708422972526,14
1708422972526,1708422972540,14
1708422972540,1708422972553,13
1708422972553,1708422972568,15
1708422972568,1708422972582,14
1708422972582,1708422972597,15
1708422972597,1708422972611,14
1708422972611,1708422972625,14
1708422972625,1708422972638,13
1708422972638,1708422972653,15
1708422972653,1708422972668,15
1708422972668,1708422972682,14
1708422972682,1708422972695,13
1708422972695,1708422972708,13
1708422972708,1708422972723,15
1708422972723,1708422972738,15
1708422972738,1708422972751,13
1708422972751,1708422972766,15
1708422972766,1708422972778,12
1708422972778,1708422972793,15
1708422972793,1708422972808,15
1708422972808,1708422972823,15
1708422972823,1708422972835,12
1708422972835,1708422972850,15
1708422972850,1708422972863,13
1708422972863,1708422972875,12
1708422972875,1708422972887,12
1708422972887,1708422972900,13
1708422972900,1708422972914,14
1708422972914,1708422972928,14
1708422972928,1708422972970,42
1708422972970,1708422972985,15
1708422972985,1708422972999,14
1708422972999,1708422973013,14
1708422973013,1708422973026,13
1708422973026,1708422973039,13
1708422973039,1708422973051,12
1708422973051,1708422973061,10
1708422973062,1708422973073,11
1708422973073,1708422973088,15
1708422973088,1708422973102,14
1708422973102,1708422973116,14
1708422973116,1708422973130,14
1708422973130,1708422973144,14
1708422973144,1708422973159,15
1708422973159,1708422973173,14
1708422973173,1708422973188,15
1708422973188,1708422973203,15
1708422973203,1708422973216,13
1708422973216,1708422973231,15
1708422973231,1708422973246,15
1708422973246,1708422973260,14
1708422973260,1708422973274,14
1708422973275,1708422973289,14
1708422973289,1708422973300,11
1708422973300,1708422973312,12
1708422973312,1708422973327,15
1708422973327,1708422973341,14
1708422973341,1708422973355,14
1708422973355,1708422973370,15
1708422973370,1708422973384,14
1708422973384,1708422973398,14
1708422973398,1708422973412,14
1708422973412,1708422973425,13
1708422973425,1708422973439,14
1708422973439,1708422973454,15
1708422973454,1708422973467,13
1708422973467,1708422973481,14
1708422973481,1708422973495,14
1708422973495,1708422973509,14
1708422973509,1708422973524,15
1708422973524,1708422973537,13
1708422973537,1708422973551,14
1708422973551,1708422973565,14
1708422973565,1708422973579,14
1708422973579,1708422973593,14
1708422973593,1708422973607,14
1708422973607,1708422973621,14
1708422973621,1708422973635,14
1708422973635,1708422973649,14
1708422973649,1708422973664,15
1708422973664,1708422973677,13
1708422973677,1708422973692,15
1708422973692,1708422973706,14
1708422973706,1708422973720,14
1708422973720,1708422973735,15
1708422973735,1708422973749,14
1708422973749,1708422973764,15
1708422973764,1708422973779,15
1708422973779,1708422973792,13
1708422973792,1708422973806,14
1708422973806,1708422973822,16
1708422973822,1708422973835,13
1708422973835,1708422973847,12
1708422973847,1708422973860,13
1708422973860,1708422973874,14
1708422973874,1708422973889,15
1708422973889,1708422973902,13
1708422973902,1708422973917,15
1708422973917,1708422973932,15
1708422973932,1708422973948,16
1708422973948,1708422973961,13
1708422973961,1708422973975,14
1708422973975,1708422973990,15
1708422973990,1708422974003,13
1708422974003,1708422974017,14
1708422974017,1708422974030,13
1708422974030,1708422974044,14
1708422974044,1708422974059,15
1708422974059,1708422974073,14
1708422974073,1708422974088,15
1708422974088,1708422974100,12
1708422974100,1708422974115,15
1708422974115,1708422974129,14
1708422974129,1708422974143,14
1708422974143,1708422974158,15
1708422974158,1708422974172,14
1708422974172,1708422974186,14
1708422974186,1708422974201,15
1708422974201,1708422974216,15
1708422974216,1708422974230,14
1708422974230,1708422974244,14
1708422974244,1708422974257,13
1708422974257,1708422974270,13
1708422974270,1708422974284,14
1708422974284,1708422974299,15
1708422974299,1708422974313,14
1708422974313,1708422974326,13
1708422974326,1708422974339,13
1708422974339,1708422974354,15
1708422974354,1708422974369,15
1708422974369,1708422974383,14
1708422974383,1708422974397,14
1708422974397,1708422974410,13
1708422974410,1708422974424,14
1708422974424,1708422974438,14
1708422974438,1708422974453,15
1708422974453,1708422974469,16
1708422974469,1708422974483,14
1708422974483,1708422974494,11
1708422974494,1708422974508,14
1708422974508,1708422974522,14
1708422974522,1708422974536,14
1708422974536,1708422974551,15
1708422974551,1708422974566,15
1708422974566,1708422974580,14
1708422974580,1708422974595,15
1708422974595,1708422974610,15
1708422974610,1708422974623,13
1708422974623,1708422974638,15
1708422974638,1708422974652,14
1708422974652,1708422974664,12
1708422974664,1708422974676,12
1708422974676,1708422974691,15
1708422974691,1708422974705,14
1708422974705,1708422974718,13
1708422974718,1708422974732,14
1708422974732,1708422974747,15
1708422974747,1708422974761,14
1708422974761,1708422974775,14
1708422974775,1708422974789,14
1708422974789,1708422974803,14
1708422974803,1708422974818,15
1708422974818,1708422974833,15
1708422974833,1708422974846,13
1708422974846,1708422974861,15
1708422974861,1708422974875,14
1708422974875,1708422974890,15
1708422974890,1708422974904,14
1708422974904,1708422974919,15
1708422974919,1708422974933,14
1708422974933,1708422974948,15
1708422974948,1708422974962,14
1708422974962,1708422974978,16
1708422974978,1708422974992,14
1708422974992,1708422975006,14
1708422975006,1708422975020,14
1708422975020,1708422975034,14
1708422975034,1708422975048,14
1708422975048,1708422975062,14
1708422975062,1708422975077,15
1708422975077,1708422975091,14
1708422975091,1708422975105,14
1708422975105,1708422975119,14
1708422975119,1708422975131,12
1708422975131,1708422975145,14
1708422975145,1708422975159,14
1708422975159,1708422975172,13
1708422975172,1708422975187,15
1708422975187,1708422975202,15
1708422975202,1708422975214,12
1708422975214,1708422975228,14
1708422975229,1708422975243,14
1708422975243,1708422975257,14
1708422975257,1708422975271,14
1708422975271,1708422975286,15
1708422975286,1708422975300,14
1708422975300,1708422975315,15
1708422975315,1708422975329,14
1708422975329,1708422975341,12
1708422975341,1708422975355,14
1708422975355,1708422975370,15
1708422975370,1708422975385,15
1708422975385,1708422975400,15
1708422975400,1708422975414,14
1708422975414,1708422975429,15
1708422975429,1708422975443,14
1708422975443,1708422975457,14
1708422975457,1708422975470,13
1708422975470,1708422975485,15
1708422975485,1708422975501,16
1708422975501,1708422975519,18
1708422975519,1708422975532,13
1708422975532,1708422975546,14
1708422975546,1708422975561,15
1708422975561,1708422975576,15
1708422975576,1708422975590,14
1708422975590,1708422975603,13
1708422975603,1708422975618,15
1708422975618,1708422975632,14
1708422975632,1708422975647,15
1708422975647,1708422975661,14
1708422975661,1708422975675,14
1708422975675,1708422975691,16
1708422975691,1708422975705,14
1708422975705,1708422975719,14
1708422975719,1708422975732,13
1708422975732,1708422975747,15
1708422975747,1708422975761,14
1708422975761,1708422975773,12
1708422975773,1708422975788,15
1708422975788,1708422975802,14
1708422975802,1708422975817,15
1708422975817,1708422975830,13
1708422975830,1708422975844,14
1708422975844,1708422975859,15
1708422975859,1708422975873,14
1708422975873,1708422975886,13
1708422975886,1708422975899,13
1708422975899,1708422975913,14
1708422975913,1708422975928,15
1708422975928,1708422975941,13
1708422975941,1708422975956,15
1708422975956,1708422975970,14
1708422975970,1708422975985,15
1708422975985,1708422975999,14
1708422975999,1708422976014,15
1708422976014,1708422976028,14
1708422976028,1708422976041,13
1708422976041,1708422976053,12
1708422976053,1708422976068,15
1708422976068,1708422976082,14
1708422976082,1708422976095,13
1708422976095,1708422976110,15
1708422976110,1708422976125,15
1708422976125,1708422976138,13
1708422976138,1708422976152,14
1708422976152,1708422976166,14
1708422976166,1708422976181,15
1708422976181,1708422976196,15
1708422976196,1708422976211,15
1708422976211,1708422976225,14
1708422976225,1708422976238,13
1708422976238,1708422976252,14
1708422976252,1708422976266,14
1708422976266,1708422976279,13
1708422976279,1708422976293,14
1708422976293,1708422976307,14
1708422976307,1708422976321,14
1708422976321,1708422976333,12
1708422976333,1708422976347,14
1708422976347,1708422976361,14
1708422976361,1708422976376,15
1708422976376,1708422976390,14
1708422976390,1708422976405,15
1708422976405,1708422976418,13
1708422976418,1708422976433,15
1708422976433,1708422976448,15
1708422976448,1708422976463,15
1708422976463,1708422976475,12
1708422976475,1708422976488,13
1708422976488,1708422976502,14
1708422976502,1708422976517,15
1708422976517,1708422976530,13
1708422976530,1708422976544,14
1708422976544,1708422976558,14
